,0
8139,43.0
8140,49.0
8141,48.0
8142,50.0
8143,54.0
8144,60.0
8145,62.0
8146,60.0
8147,58.0
8148,56.0
8149,57.0
8150,64.0
8151,69.0
8152,75.0
8153,78.0
8154,77.0
8155,81.0
8156,89.0
8157,91.0
8158,89.0
8159,88.0
8160,86.0
8161,87.0
8162,87.0
8163,91.0
8164,95.0
8165,94.0
8166,97.0
8167,105.0
8168,109.0
8169,112.0
8170,109.0
8171,105.0
8172,98.0
8173,100.0
8174,99.0
8175,102.0
8176,106.0
8177,110.0
8178,111.0
8179,116.0
8180,114.0
8181,126.0
8182,120.0
8183,118.0
8184,116.0
8185,111.0
8186,117.0
8187,122.0
8188,118.0
8189,124.0
8190,127.0
8191,126.0
8192,127.0
8193,132.0
8194,135.0
8195,125.0
8196,124.0
8197,128.0
8198,128.0
8199,126.0
8200,133.0
8201,133.0
8202,133.0
8203,129.0
8204,134.0
8205,138.0
8206,135.0
8207,138.0
8208,136.0
8209,137.0
8210,134.0
8211,134.0
8212,140.0
8213,136.0
8214,138.0
8215,138.0
8216,139.0
8217,138.0
8218,139.0
8219,128.0
8220,138.0
8221,134.0
8222,136.0
8223,132.0
8224,139.0
8225,139.0
8226,131.0
8227,134.0
8228,140.0
8229,138.0
8230,129.0
8231,133.0
8232,134.0
8233,131.0
8234,130.0
8235,134.0
8236,133.0
8237,130.0
8238,134.0
8239,134.0
8240,128.0
8241,136.0
8242,135.0
8243,137.0
8244,139.0
8245,142.0
8246,139.0
8247,140.0
8248,140.0
8249,140.0
8250,136.0
8251,139.0
8252,138.0
8253,143.0
8254,141.0
8255,135.0
8256,134.0
8257,136.0
8258,132.0
8259,131.0
8260,138.0
8261,132.0
8262,135.0
8263,134.0
8264,143.0
8265,133.0
8266,138.0
8267,132.0
8268,132.0
8269,132.0
8270,129.0
8271,128.0
8272,130.0
8273,134.0
8274,132.0
8275,132.0
8276,129.0
8277,128.0
8278,129.0
8279,129.0
8280,122.0
8281,126.0
8282,128.0
8283,130.0
8284,129.0
8285,124.0
8286,120.0
8287,121.0
8288,117.0
8289,113.0
8290,108.0
8291,108.0
8292,105.0
8293,106.0
8294,104.0
8295,108.0
8296,103.0
8297,100.0
8298,101.0
8299,98.0
8300,96.0
8301,96.0
8302,93.0
8303,88.0
8304,88.0
8305,92.0
8306,94.0
8307,90.0
8308,88.0
8309,88.0
8310,85.0
8311,83.0
8312,87.0
8313,81.0
8314,82.0
8315,83.0
8316,84.0
8317,88.0
8318,88.0
8319,95.0
8320,92.0
8321,85.0
8322,84.0
8323,87.0
8324,86.0
8325,82.0
8326,81.0
8327,82.0
8328,80.0
8329,78.0
8330,80.0
8331,85.0
8332,78.0
8333,80.0
8334,76.0
8335,76.0
8336,76.0
8337,77.0
8338,73.0
8339,68.0
8340,66.0
8341,65.0
8342,66.0
8343,64.0
8344,64.0
8345,62.0
8346,59.0
8347,55.0
8348,54.0
8349,52.0
8350,49.0
8351,46.0
8352,44.0
8353,44.0
8354,46.0
8355,42.0
8356,44.0
8357,40.0
8358,40.0
8359,33.0
8360,36.0
8361,34.0
8362,34.0
8363,29.0
8364,29.0
8365,30.0
8366,28.0
8367,27.0
8368,26.0
8369,23.0
8370,27.0
8371,24.0
8372,25.0
8373,26.0
8374,27.0
8375,24.0
8376,25.0
8377,26.0
8378,25.0
8379,23.0
8380,22.0
8381,21.0
8382,18.0
8383,16.0
8384,18.0
8385,16.0
8386,14.0
8387,15.0
8388,15.0
8389,15.0
8390,14.0
8391,14.0
8392,13.0
8393,13.0
8394,12.0
8395,14.0
8396,13.0
8397,12.0
8398,12.0
8399,12.0
8400,11.0
8401,11.0
8402,10.0
8403,13.0
8404,10.0
8405,11.0
8406,11.0
8407,12.0
8408,12.0
8409,12.0
8410,12.0
8411,10.0
8412,11.0
8413,12.0
8414,13.0
8415,14.0
8416,12.0
8417,12.0
8418,15.0
8419,17.0
8420,19.0
8421,18.0
8422,18.0
8423,17.0
8424,17.0
8425,19.0
8426,21.0
8427,24.0
8428,25.0
8429,28.0
8430,30.0
8431,29.0
8432,30.0
8433,34.0
8434,32.0
8435,32.0
8436,30.0
8437,33.0
8438,36.0
8439,38.0
8440,40.0
8441,42.0
8442,43.0
8443,45.0
8444,47.0
8445,49.0
8446,50.0
8447,52.0
8448,48.0
8449,47.0
8450,50.0
8451,53.0
8452,54.0
8453,55.0
8454,59.0
8455,64.0
8456,67.0
8457,70.0
8458,71.0
8459,72.0
8460,67.0
8461,70.0
8462,72.0
8463,72.0
8464,78.0
8465,78.0
8466,83.0
8467,83.0
8468,91.0
8469,96.0
8470,98.0
8471,92.0
8472,91.0
8473,94.0
8474,92.0
8475,96.0
8476,98.0
8477,102.0
8478,106.0
8479,107.0
8480,106.0
8481,113.0
8482,114.0
8483,112.0
8484,110.0
8485,110.0
8486,110.0
8487,111.0
8488,113.0
8489,114.0
8490,111.0
8491,118.0
8492,114.0
8493,117.0
8494,117.0
8495,121.0
8496,120.0
8497,119.0
8498,126.0
8499,126.0
8500,130.0
8501,131.0
8502,132.0
8503,133.0
8504,134.0
8505,136.0
8506,135.0
8507,134.0
8508,130.0
8509,132.0
8510,134.0
8511,133.0
8512,130.0
8513,132.0
8514,132.0
8515,130.0
8516,127.0
8517,130.0
8518,131.0
8519,129.0
8520,131.0
8521,131.0
8522,130.0
8523,130.0
8524,132.0
8525,131.0
8526,131.0
8527,134.0
8528,128.0
8529,131.0
8530,134.0
8531,129.0
8532,121.0
8533,126.0
8534,125.0
8535,127.0
8536,131.0
8537,127.0
8538,127.0
8539,128.0
8540,134.0
8541,131.0
8542,128.0
8543,128.0
8544,124.0
8545,127.0
8546,126.0
8547,124.0
8548,120.0
8549,123.0
8550,119.0
8551,122.0
8552,128.0
8553,125.0
8554,124.0
8555,119.0
8556,119.0
8557,118.0
8558,122.0
8559,123.0
8560,117.0
8561,120.0
8562,119.0
8563,118.0
8564,117.0
8565,111.0
8566,117.0
8567,110.0
8568,110.0
8569,111.0
8570,115.0
8571,114.0
8572,114.0
8573,110.0
8574,106.0
8575,104.0
8576,101.0
8577,97.0
8578,95.0
8579,93.0
8580,90.0
8581,92.0
8582,90.0
8583,92.0
8584,90.0
8585,89.0
8586,86.0
8587,84.0
8588,87.0
8589,87.0
8590,83.0
8591,82.0
8592,84.0
8593,82.0
8594,83.0
8595,82.0
8596,86.0
8597,87.0
8598,84.0
8599,82.0
8600,80.0
8601,81.0
8602,83.0
8603,79.0
8604,82.0
8605,77.0
8606,81.0
8607,76.0
8608,75.0
8609,74.0
8610,68.0
8611,70.0
8612,66.0
8613,64.0
8614,63.0
8615,61.0
8616,60.0
8617,58.0
8618,62.0
8619,62.0
8620,57.0
8621,56.0
8622,50.0
8623,51.0
8624,48.0
8625,46.0
8626,42.0
8627,41.0
8628,38.0
8629,38.0
8630,40.0
8631,38.0
8632,36.0
8633,34.0
8634,31.0
8635,33.0
8636,30.0
8637,31.0
8638,28.0
8639,25.0
